,words_per_comment,variance_of_word_counts,ENFJ,ENFP,ENTJ,ENTP,ESFJ,ESFP,ESTJ,ESTP,INFJ,INFP,INTJ,INTP,ISFJ,ISFP,ISTJ,ISTP,I-E,N-S,T-F,J-P,0,1
216,23.76,207.2324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.4509554,7.116636
217,25.96,162.17640000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.7742867,7.701398
218,16.06,186.4784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.8511124,5.3139653
219,21.14,144.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.8327532,5.6465464
220,21.84,158.5476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.2673717,6.606069
221,21.12,165.58106575963717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9514358,3.8305554
222,27.32,117.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.2115128,7.167438
223,20.08,208.57640000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.0235868,6.4844747
224,12.14,131.34560000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4414945,4.416071
225,18.62,139.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.071768,3.83046
226,29.74,86.52159999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1353912,7.1335607
227,16.86,143.2944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.6212473,4.3734717
228,24.3,142.20159999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.48813,6.262949
229,24.58,141.7664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2600999,6.76762
230,26.12,147.57000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.164312,6.5010448
231,29.94,96.99359999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.2764711,5.818726
232,17.66,193.99039999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.11746931,5.959003
233,31.7,93.61760000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.9941175,7.8482103
234,15.84,238.70759999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.506407,6.9421024
235,28.76,47.31238185255199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.6341577,6.989991
236,10.2,124.3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.7728276,7.8222046
237,27.96,103.89640000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.519679,6.5047073
238,29.46,116.64639999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.48865,6.933975
239,29.18,61.75413223140495,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3.5302775,5.35773
240,25.08,121.4164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9041545,6.0474753
241,22.36,142.14440000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.7828794,6.9824643
242,31.18,77.4944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.1573586,5.950619
243,26.18,136.93439999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.4728236,7.5873365
244,29.16,131.1604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.5130551,7.8683996
245,25.24,197.5716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.2377212,4.7600064
246,23.82,216.71999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4916835,4.8402805
247,29.64,112.3556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.7942686,5.9428115
248,26.1,191.11360000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.288915,4.924995
249,33.28,61.872400000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4.6719847,6.053793
250,33.62,12.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.27194,7.0476546
251,23.8,184.0116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5469959,5.4144273
252,28.14,103.46560000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.6578565,6.9891844
253,28.78,131.2224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.8341494,6.4520483
254,21.46,151.56640000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.43391037,6.9271903
255,25.24,163.3316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2442269,7.2405148
256,33.32,81.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.1086175,4.0984726
257,23.52,153.16115311909263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0513062,7.5606947
258,26.44,120.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.163434,6.57094
259,12.92,111.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2344823,7.281751
260,26.26,158.9424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.3165035,6.1488457
261,10.5,95.68960000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.37725878,6.654333
262,25.44,138.80360000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5269086,5.9343953
263,30.66,71.51039999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.8378506,5.344594
264,28.86,162.2944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4331508,7.020123
265,25.4,158.87559999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.4431531,7.0442624
266,28.74,94.52159999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.9182229,7.435888
267,31.84,67.3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.7356567,7.1273184
268,12.04,178.33960000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4.7507405,5.9931374
269,29.44,133.6036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.507008,7.9047804
270,29.64,132.75560000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.011472,4.672724
271,26.6,83.68360000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.7297273,7.293461
272,16.36,168.06440000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.68703,5.851105
273,25.56,153.20839999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.66019917,6.361551
274,25.08,226.5764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.9953692,8.0136385
275,7.28,60.20408163265307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.102546,5.929345
276,27.26,147.6224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.1678634,6.700621
277,30.5,117.52960000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.1502013,6.746148
278,31.2,54.3876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.418792,7.330391
279,28.34,144.1776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3292012,7.729327
280,22.98,174.0784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.644646,6.6695476
281,30.44,87.76360000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.4921923,6.2469754
282,18.7,136.3776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.2873864,6.276056
283,27.3,109.0016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.2367978,4.427006
284,32.92,32.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.816601,7.0297136
285,18.24,233.1316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.2627473,7.4754677
286,23.7,160.21759999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.3445253,5.1236076
287,25.04,158.1396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.9511108,7.431615
288,30.24,126.21159999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8984547,6.240339
289,26.56,166.8884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.36913872,6.5890694
290,26.86,121.4544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.4596586,7.896683
291,29.0,120.61959999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.1931305,5.9222593
292,25.72,109.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.73598623,7.230257
293,21.86,246.4671201814059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.5711646,4.0238233
294,27.0,144.45960000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.7144504,5.346445
295,31.68,93.34440000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.016998,7.012149
296,23.8,150.4916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4333162,8.036648
297,11.6,124.64455782312928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.2366586,5.7349725
298,17.34,98.2176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.573782,7.455581
299,28.42,96.00000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.478602,6.6107903
300,32.9,46.54559999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2579374,6.994216
301,28.96,95.33640000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.836966,7.869458
302,29.22,146.56000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.839011,3.5825467
303,28.08,124.29639999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.3914566,5.3171906
304,26.18,147.09440000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.97090197,4.7868466
305,16.24,175.65160000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.1777654,4.6402364
306,24.92,224.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.6308732,5.0280776
307,25.24,150.45159999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9550905,7.636509
308,22.02,229.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.3582683,6.8667135
309,28.8,126.8116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.093846,7.1658897
310,28.0,121.05959999999997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4854155,6.9137335
311,32.84,45.787600000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.3619189,7.612067
312,33.2,81.26760000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.4478917,5.6055913
313,22.56,169.0884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.953357,6.046068
314,28.26,139.8624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4122663,7.400173
315,27.68,118.82439999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.6813142,6.8182316
316,32.36,53.464400000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.1228986,5.7333684
317,23.58,183.6464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.9552877,4.1693687
318,24.92,150.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.8432643,5.2451854
319,33.88,39.0804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4185274,8.0507345
320,28.32,138.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.468446,7.317539
321,23.76,188.31240000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.6260123,7.498862
322,21.42,196.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.5766857,6.9996853
323,29.58,107.3664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5838089,4.785201
324,27.24,133.4916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.7034812,5.8569946
325,18.56,161.8484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.2800004,3.603321
326,27.86,123.1344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.1621568,7.8914204
327,11.9,218.5969387755102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.166543,7.312948
328,35.04,38.9396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.3048954,5.9114766
329,31.24,132.17159999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8669043,4.278536
330,27.58,94.16640000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5617397,7.9023743
331,26.82,151.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.3174412,6.968472
332,26.0,151.37959999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.6512125,6.85682
333,28.7,123.5376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.127212,5.7003837
334,27.1,125.51360000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4.4686937,5.9848127
335,30.46,78.76639999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5.750779,7.103135
336,23.44,179.52360000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.1925516,6.983504
337,30.6,68.00359999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7203994,6.7288103
338,24.22,152.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.6999135,6.7292385
339,24.8,143.77159999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3105898,8.468861
340,22.64,186.47560000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2503681,7.648944
341,28.06,84.5984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.4818926,6.165278
342,29.88,114.3204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.1345587,5.6561894
343,22.0,203.1796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.24135,7.955175
344,30.38,82.1504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.797071,7.725239
345,32.28,123.79240000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.2327771,7.0656424
346,20.26,108.5024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2.6274314,3.4619622
347,16.2,196.98760000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.855124,5.192874
348,22.74,186.96159999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7684443,4.742885
349,25.34,124.58471074380168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5675461,6.5260606
350,30.9,44.625600000000006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.512365,6.7789288
351,20.3,164.8416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5455208,4.669717
352,26.9,153.0256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.16276312,6.3852367
353,28.7,139.21759999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.23429298,5.7444673
354,24.66,161.1904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4534683,7.924244
355,13.3,134.3922902494331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.396576,4.0012536
356,15.86,214.92243767313016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5833473,6.9916406
357,26.46,160.1264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1185665,7.184563
358,22.74,172.9216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6220245,6.4524493
359,26.38,162.7104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0478067,6.7076216
360,28.58,139.4464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.9665496,5.3721457
361,28.38,146.63039999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1807961,8.041735
362,18.38,201.0704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.230882,5.9144135
363,29.46,112.88640000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.2756033,7.1621075
364,33.8,65.6116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.2489357,7.556884
365,35.32,20.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5389175,5.911625
366,26.96,166.73640000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2311997,5.3413796
367,28.42,137.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.919961,7.6529756
368,28.14,119.90559999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.102084,7.406645
369,28.02,163.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5997224,7.501995
370,29.22,86.39999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9163952,7.744217
371,29.98,99.5584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.68947506,7.3194795
372,31.34,105.1376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.9999332,7.370475
373,31.24,76.3316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.31377554,6.624247
374,15.44,152.11019283746558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.0851517,4.9907646
375,15.04,174.56404320987656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.2198343,6.956476
376,27.48,147.92839999999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5922167,5.9673476
377,28.94,137.6736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.2298727,4.881622
378,25.66,173.71040000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.500677,3.9029713
379,5.54,62.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2800443,7.787715
380,29.82,82.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.6359777,5.796259
381,35.72,31.290000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.6123304,4.9003663
382,1.02,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.36131,6.8046117
383,30.16,83.40039999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.738635,7.147276
384,3.88,184.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3.960803,5.694431
385,29.66,140.47039999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.1808767,4.012124
386,22.38,202.3904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.636242,4.8056054
387,28.8,238.29488703923903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.078089,4.546835
388,32.58,273.30234159779616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.388616,6.2930055
389,21.8,226.2916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.2701678,4.5902514
390,24.46,140.5664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0280275,6.275363
391,16.62,211.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3.8139124,4.131231
392,21.36,112.34440000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.5828867,7.669386
393,21.5,148.8896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.089554,6.5078692
394,21.14,182.5856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4.6267414,5.226886
395,23.48,160.2084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5850029,5.0172553
396,28.02,138.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.3097122,5.5335217
397,18.1,133.4736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.5493984,5.798829
398,31.02,56.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.648783,7.002981
399,26.32,166.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.7780638,5.570026
400,31.76,51.59239999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.967171,7.090458
401,25.94,165.83359999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.1584682,6.2912188
402,30.94,75.16493055555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.2287362,7.5165024
403,28.02,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.149497,6.9739957
404,23.6,129.49489795918367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2932496,7.6697927
405,17.5,76.09693877551022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.8429117,5.8918934
406,28.38,136.63039999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.2302892,3.936766
407,7.66,201.02079395085062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.6014557,5.7622437
408,28.98,179.7184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5132165,5.2099147
409,26.28,159.3524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.034041,3.939507
410,28.16,122.00040000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.17583847,6.249132
411,26.7,142.4576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8426266,5.0307655
412,26.5,171.00960000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0725784,5.807178
413,24.6,125.0836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.9524965,4.6032667
414,27.56,173.2084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9977653,5.2816615
415,29.64,100.39560000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.591275,5.997908
416,24.18,141.3744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.124563,7.6878166
417,31.58,73.88639999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.720615,5.0794272
418,22.74,51.23593864134404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.949731,6.484029
419,19.84,192.94760000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.718791,7.677447
420,26.54,173.52960000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4189701,7.837805
421,28.76,104.83240000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.0599203,4.1820793
422,18.72,244.09000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7700586,7.09282
423,19.3,242.3616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.6025195,5.8627787
424,31.24,52.93160000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.3744059,7.8703756
425,23.0,136.17960000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6240196,8.131039
426,18.32,215.25000000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.174049,6.745157
427,23.7,182.0176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.2643776,6.36933
428,21.22,159.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.2139273,6.127068
429,8.7,158.9776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.0140753,4.247001
430,4.46,31.526399999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.5352345,5.5715632
431,16.26,192.5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.589976,7.71739
432,24.6,130.5236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0641916,5.1578445
433,26.44,129.9236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.244546,7.601995
