,words_per_comment,variance_of_word_counts,i-e,n-s,t-f,j-p,0,1,2
392,21.36,112.34440000000001,0,0,1,1,26.918049,17.84749,4.4598713
393,21.5,148.8896,0,0,0,1,16.5104,44.393875,41.1047
394,21.14,182.5856,1,1,0,1,44.2838,18.424301,11.984884
395,23.48,160.2084,1,0,0,1,27.773582,14.31591,29.688076
396,28.02,138.6,1,0,1,1,32.05133,42.258797,42.031822
397,18.1,133.4736,0,0,1,1,10.294544,21.282888,23.902914
398,31.02,56.28,0,0,1,1,41.870514,37.71642,13.694977
399,26.32,166.97,0,0,1,0,31.110527,51.939857,30.875193
400,31.76,51.59239999999999,0,0,0,0,40.4871,40.05851,19.309433
401,25.94,165.83359999999996,0,1,1,1,38.685844,34.939514,0.4132347
402,30.94,75.16493055555556,0,0,1,0,25.303806,25.596355,30.39894
403,28.02,118.0,0,1,1,1,40.271404,46.770164,22.130896
404,23.6,129.49489795918367,0,0,1,1,25.275167,17.586214,36.115494
405,17.5,76.09693877551022,1,0,1,1,42.098778,27.191122,14.623484
406,28.38,136.63039999999998,0,0,0,1,30.186934,10.511692,50.46976
407,7.66,201.02079395085062,0,0,1,1,13.131992,21.684547,11.779678
408,28.98,179.7184,0,0,1,0,36.018536,30.944895,52.96232
409,26.28,159.3524,1,0,1,1,32.611557,15.479616,52.42186
410,28.16,122.00040000000001,0,0,1,1,29.420206,35.99904,47.998177
411,26.7,142.4576,0,0,1,0,31.39852,55.48195,37.572407
412,26.5,171.00960000000003,0,0,0,1,27.716097,8.06826,53.969627
413,24.6,125.0836,0,0,1,0,48.20948,41.11087,47.74869
414,27.56,173.2084,0,0,1,0,48.099384,43.83995,39.185738
415,29.64,100.39560000000002,0,1,1,0,51.86435,38.738937,31.281298
416,24.18,141.3744,0,0,1,0,24.115843,39.516693,15.783557
417,31.58,73.88639999999998,0,0,1,1,48.163666,27.578201,39.088688
418,22.74,51.23593864134404,0,0,1,0,38.749912,26.862684,15.451558
419,19.84,192.94760000000002,0,0,1,1,25.282114,19.530363,0.19822502
420,26.54,173.52960000000002,0,0,0,1,32.276848,36.87875,38.022385
421,28.76,104.83240000000002,1,0,0,1,0.7395687,32.107216,18.446686
422,18.72,244.09000000000003,0,0,0,1,25.964455,22.03878,37.447697
423,19.3,242.3616,0,0,1,0,46.639153,42.343773,18.88358
424,31.24,52.93160000000001,0,0,1,0,40.15669,54.03824,31.657015
425,23.0,136.17960000000002,0,0,0,0,37.878937,20.798248,32.603394
426,18.32,215.25000000000003,0,0,1,1,38.155674,36.799717,8.135714
427,23.7,182.0176,0,0,1,1,52.673576,31.617842,17.206886
428,21.22,159.52,1,0,1,1,17.513464,26.49728,11.672546
429,8.7,158.9776,0,0,1,1,4.0560093,32.728783,22.097393
430,4.46,31.526399999999995,1,1,1,1,23.576847,21.595158,2.144621
431,16.26,192.5824,0,1,0,1,24.606712,17.594742,4.77433
432,24.6,130.5236,0,0,1,1,49.291786,43.120922,39.98774
433,26.44,129.9236,0,0,0,1,40.683064,23.921463,23.238045
434,25.38,155.6304,0,0,1,0,26.380486,22.287643,26.941118
435,31.5,71.4496,1,0,1,0,30.774632,49.272827,22.415806
436,21.16,207.96040000000005,0,0,1,1,12.773302,47.29814,39.40871
437,29.1,145.11360000000002,1,0,0,1,33.75047,47.602386,26.748865
438,18.7,198.9776,0,0,0,0,14.164328,43.205025,39.21601
439,25.34,151.8576,0,0,1,0,27.167831,18.56688,1.0964699
440,25.52,132.81,0,0,1,0,27.166332,24.164541,28.616076
441,27.32,132.45,0,0,0,1,38.660973,33.205612,45.65806
442,25.02,143.84,0,1,0,1,42.59527,30.947996,22.44993
443,18.0,173.24535123966942,1,0,1,1,12.795687,36.01307,48.843845
444,24.64,147.03560000000002,1,0,1,1,34.794727,27.010094,19.429934
445,31.24,92.21159999999998,1,0,1,1,53.337955,36.386818,32.368477
446,26.52,186.93,1,0,1,0,42.165215,40.10737,39.86163
447,22.12,147.92999999999998,1,1,0,1,30.321949,14.075218,24.04415
448,33.58,48.2464,0,0,1,0,40.565155,49.304733,30.807018
449,29.28,100.4724,0,0,0,0,20.399605,41.230522,13.894566
450,26.9,113.74560000000001,1,0,0,1,33.42169,16.844933,19.643204
451,25.44,99.24359999999999,0,0,1,1,4.109087,26.023903,33.441814
452,27.24,141.09159999999997,0,0,1,1,44.8617,28.514698,29.002651
453,22.46,172.80640000000002,0,0,0,1,12.649134,34.66776,27.462133
454,15.9,138.8256,0,0,1,1,21.505245,25.90747,41.665066
455,18.76,141.0324,0,0,0,0,26.123034,26.047028,42.46697
456,25.22,153.23999999999998,1,0,0,1,35.222584,26.398733,31.117891
457,22.72,153.73,0,0,0,1,34.03162,51.7735,31.120035
458,25.7,182.0176,0,1,0,0,31.450428,41.27974,29.404194
459,21.36,133.7444,0,0,0,0,14.748305,40.41957,26.53629
460,28.22,128.96,0,0,0,0,34.24055,12.439718,54.175854
461,19.42,136.4,0,0,0,0,26.86211,34.46882,10.401691
462,32.16,91.9604,1,0,1,1,40.9586,39.76922,37.475018
463,19.96,168.0564,0,1,0,1,19.71025,34.943916,36.488037
464,29.52,62.37,0,0,0,0,33.218224,36.154644,12.318224
465,19.12,152.85,0,0,1,0,39.71585,35.056503,3.283638
466,29.42,79.88,0,0,1,0,45.802006,47.21309,35.82139
467,22.34,199.09759999999997,0,0,1,1,45.098145,22.605453,51.064644
468,22.44,188.80360000000002,0,0,1,0,36.61042,56.595158,35.790344
469,9.12,73.39285714285714,0,0,1,1,26.573015,15.645233,42.888283
470,24.9,176.5856,1,0,1,1,23.86866,26.615429,45.430756
471,20.68,107.62122448979592,1,0,0,1,17.62856,17.034908,35.632294
472,27.78,147.38240000000002,0,0,1,0,48.68854,42.8924,18.27881
473,32.66,97.47040000000001,0,0,1,1,27.270147,36.557297,46.001083
474,25.84,158.78390886436455,0,1,0,1,35.989296,36.681843,9.890406
475,31.46,72.16640000000001,0,0,1,0,35.71526,38.448334,2.7998161
476,28.9,52.61546782044347,1,1,0,1,46.314568,29.439528,10.763636
477,28.4,164.31560000000002,1,0,1,1,45.970085,17.322903,20.903286
478,26.4,136.5956,0,1,0,1,37.263306,28.190216,28.453941
479,33.4,66.35560000000001,0,0,1,1,55.286324,24.364527,36.440502
480,29.0,112.99230421004978,0,0,1,0,34.047955,47.346264,29.957394
481,32.12,60.60999999999999,0,0,1,1,40.746033,52.548267,28.841497
482,17.74,198.00160000000002,0,0,0,0,16.23761,42.749363,21.836535
483,25.12,156.89000000000001,1,0,1,1,27.64449,9.380617,54.072456
484,19.86,155.7344,0,0,1,0,12.591146,31.375896,21.320122
485,30.66,76.8304,0,0,0,1,35.238304,28.401655,3.0834427
486,33.14,66.34559999999999,0,0,0,0,28.215593,44.222378,17.111393
487,31.38,116.67039999999999,0,0,0,1,51.970505,35.87769,46.338623
488,24.82,132.48,1,0,1,1,38.12117,18.61761,13.271917
489,21.58,212.8464,0,0,1,1,28.796806,36.1606,48.041992
490,25.94,173.9536,1,0,0,0,38.542797,38.212852,23.851969
491,18.16,129.7204,0,0,0,1,20.85345,23.279669,25.517694
492,31.98,32.6784,0,0,1,1,46.169044,20.55003,39.365883
493,29.54,98.92959999999998,0,0,0,1,33.489475,24.161705,24.547604
494,24.16,156.40039999999996,0,0,0,1,22.87165,23.280758,23.580833
495,28.64,106.99560000000001,0,0,1,1,45.958004,31.080976,44.289845
496,19.78,183.22240000000002,0,0,1,0,14.638538,44.248722,40.469414
497,13.78,185.2044707429323,1,0,0,1,36.017403,22.388187,3.930458
498,30.32,95.24999999999999,0,0,1,0,39.78031,34.809944,18.16562
499,23.1,192.35360000000003,0,0,0,0,6.744238,38.142662,22.077606
500,16.48,110.12639999999999,0,0,0,0,18.843067,41.670128,19.913002
501,29.62,102.47999999999998,0,0,1,0,28.690483,22.591034,28.582083
502,25.34,149.6176,1,0,0,1,32.181923,17.329136,20.455757
503,31.66,199.77133007756387,0,0,0,0,35.499447,34.700428,8.900288
504,29.9,100.06560000000002,0,0,1,1,30.174122,35.923653,42.451447
505,20.82,122.28,0,0,0,1,28.310015,33.54259,15.272612
506,27.8,124.7316,0,0,1,1,37.924046,27.498926,6.1514854
507,31.56,107.4084,0,1,1,1,46.85023,39.166996,52.023262
508,17.2,190.23070987654322,0,1,1,1,35.845345,32.085922,56.016487
509,18.48,144.68839999999997,0,1,0,1,11.909147,35.419,45.389175
510,29.08,136.53640000000001,0,0,0,1,19.910385,46.97039,26.523563
511,21.9,88.7456,0,0,0,0,18.263155,42.030663,19.183552
512,31.34,99.61759999999998,0,0,1,0,46.700592,44.898735,30.33812
513,18.36,150.14440000000002,1,0,0,0,34.076893,28.11678,44.345013
514,32.0,71.8996,0,0,0,0,29.82949,12.104582,53.300278
515,32.28,62.2724,0,0,1,0,32.408775,34.455814,35.864487
516,27.88,144.6804,1,0,1,0,33.586376,12.635092,32.765957
517,27.26,113.3824,0,0,0,0,16.269102,26.409397,24.695896
518,15.22,136.64000000000001,0,0,1,0,20.347408,25.609478,40.086063
519,28.32,93.05,1,0,0,0,29.7349,36.766834,11.0765
520,23.56,147.52839999999998,0,0,0,1,20.471676,29.499058,31.015446
521,11.26,139.1024,0,0,0,0,6.6907253,20.165565,33.495327
522,26.46,122.84639999999999,0,0,0,0,20.273306,21.038235,24.12428
523,21.94,211.59359999999998,0,1,0,1,31.824648,14.532692,48.332138
524,32.76,20.0724,0,0,1,0,39.243454,47.05998,17.167496
525,19.38,172.99040000000002,0,0,1,1,5.3167496,36.09921,26.829678
526,28.36,160.1844,0,0,1,1,42.454964,50.0261,31.01892
527,26.44,94.68359999999998,0,0,0,1,9.359835,48.047554,39.06093
528,19.4,149.27560000000003,0,0,0,1,21.588238,21.820276,31.598028
529,25.22,164.52000000000004,1,1,1,1,29.052309,18.426443,53.8553
530,20.92,165.37,0,0,1,0,25.085066,32.748184,7.001686
531,23.3,125.2416,0,0,0,1,26.090279,29.294394,19.274292
532,20.84,208.74759999999998,0,0,1,0,19.443417,14.861048,50.54533
533,32.58,88.6464,0,1,1,0,39.13514,35.39612,51.162422
534,20.62,143.95999999999998,1,0,0,0,20.149942,19.941797,25.490948
535,32.08,59.3364,0,0,1,1,36.17269,36.877926,1.7446747
536,20.8,152.53159999999997,1,0,0,1,26.118008,26.399023,17.81314
537,10.82,135.84,0,0,1,1,45.126785,16.162598,43.81113
538,21.26,169.46239999999997,1,0,1,0,46.6464,21.34457,41.59038
539,20.26,269.78240000000005,0,0,1,1,22.451363,24.366982,42.35379
540,23.66,217.6704,0,0,1,1,28.78751,16.426785,52.014156
541,31.0,122.6996,1,0,1,1,12.596718,46.785976,44.107716
542,24.72,132.05,0,0,1,1,28.917671,52.43965,36.157978
543,25.22,135.87755102040816,0,1,1,0,37.58658,35.003628,7.1892586
544,24.28,159.91240000000002,0,0,0,0,24.689173,45.87247,24.506115
545,18.24,145.0916,0,0,1,0,11.35988,34.95039,46.581306
546,23.02,192.73960000000002,1,1,0,0,55.298565,26.482086,38.86664
547,24.32,81.2887811634349,0,0,1,0,42.840828,50.45254,41.164696
548,28.48,92.60840000000002,0,0,0,1,27.802078,22.298943,22.649837
549,29.0,129.25959999999998,0,0,1,1,28.406092,35.70067,45.060547
550,28.02,183.12,0,1,1,0,37.016068,45.392963,47.507366
551,24.38,175.71040000000002,0,0,1,0,37.7293,29.58784,36.056557
552,26.96,94.09639999999999,1,0,0,1,37.75374,33.52771,10.208445
553,17.52,209.93,1,0,0,0,25.527454,19.627642,3.8446465
554,21.56,151.20839999999995,1,0,0,1,22.503735,21.754036,34.24029
555,28.88,114.60040000000001,0,0,0,0,23.888428,50.81562,18.784704
556,29.46,95.68639999999999,0,0,1,1,31.518547,17.498142,58.947227
557,34.24,75.25160000000001,0,0,1,1,46.18487,31.10733,38.908432
558,25.32,198.53,0,0,1,0,35.93544,54.963085,22.151464
559,30.98,64.5184,0,0,0,0,45.896225,47.048637,27.020784
560,24.42,141.28000000000003,0,0,0,0,29.701628,38.72677,11.995613
561,26.78,161.6224,0,0,0,1,26.383827,20.926579,32.211987
562,22.96,147.93640000000002,0,0,0,0,33.95788,37.74947,22.556032
563,21.24,166.0552685950413,0,0,1,0,30.188234,15.691727,56.084133
564,24.88,162.7604,0,0,1,1,42.250023,40.992302,43.863457
565,28.1,116.15360000000001,1,0,0,1,43.10403,14.99754,22.372902
566,21.78,172.06239999999997,1,0,0,0,24.3694,38.993645,28.63742
567,14.66,163.7504,0,1,0,1,10.494766,27.516201,35.269814
568,31.38,81.4304,0,0,1,1,52.487373,25.338984,39.07998
569,27.08,126.7784090909091,1,0,1,1,34.118935,11.916195,58.070324
570,33.54,64.40960000000001,0,1,0,1,35.24813,36.69716,32.126953
571,27.48,132.76839999999999,0,0,0,1,32.432312,35.098675,23.258171
572,20.68,156.18439999999998,0,0,1,1,46.94593,15.873807,40.390137
573,21.94,183.87360000000004,0,0,1,0,15.216361,52.182487,34.723064
574,31.36,86.18439999999998,0,0,1,0,21.384998,32.128685,46.650696
575,29.74,148.3616,1,0,0,1,44.780014,11.703011,23.153955
576,28.78,106.3424,0,0,1,0,44.041874,22.326584,42.69288
577,26.18,118.25439999999999,0,0,0,1,21.866343,25.95814,23.369137
578,22.64,160.47560000000001,0,0,0,0,20.049896,37.57069,24.87075
579,25.14,175.78560000000002,0,0,1,1,31.912216,45.865917,17.473137
580,20.08,169.119375,0,0,1,1,31.243053,33.627922,24.265991
581,33.0,47.2996,0,0,1,0,21.371807,34.80765,17.265644
582,25.54,188.40959999999998,1,0,1,1,42.593346,39.851444,32.61831
583,11.26,124.02239999999998,0,1,1,1,17.02108,24.639744,16.063091
584,21.58,209.76748582230627,0,0,1,0,14.88386,47.83832,40.4717
585,30.72,98.69,0,0,0,0,31.553757,21.404366,25.824894
586,31.54,104.44959999999999,0,0,0,1,33.20311,32.766148,24.381195
587,14.84,153.5876,1,0,0,1,22.446844,27.782465,8.603771
588,21.74,159.4416,1,0,1,0,34.396637,27.0144,5.017296
589,28.54,106.5696,1,0,0,1,40.634693,21.743637,13.151417
590,31.4,68.63560000000001,0,0,0,0,21.502968,37.281464,9.913429
591,28.1,115.87360000000001,0,0,1,1,1.4636879,31.943241,20.011868
592,28.9,143.7056,1,0,1,1,39.84852,34.711567,39.104187
593,16.38,199.74364521362898,1,1,0,1,25.174088,16.488346,53.014248
594,29.56,79.04839999999999,0,0,1,1,37.869263,27.277903,6.1853313
595,16.34,194.41760000000002,1,1,0,0,35.26744,21.74236,4.0555496
596,18.92,160.76999999999998,0,0,1,1,25.014095,19.482922,-0.905859
597,19.46,178.4064,1,0,1,1,18.109093,35.33203,49.04414
598,29.18,77.81439999999999,0,0,1,0,38.38089,26.484703,31.28544
599,20.44,172.8836,0,0,1,1,27.623474,21.559566,17.294744
600,31.14,111.78559999999999,0,0,1,1,50.22248,31.163939,40.35839
601,11.46,19.926399999999997,0,0,0,0,2.2276459,30.904387,17.616676
602,32.62,53.87999999999999,0,0,1,0,38.957302,30.839455,9.250647
603,12.7,209.7822222222222,0,0,1,1,9.256496,40.772537,40.731564
604,32.0,99.77960000000002,0,0,0,1,35.129395,35.21165,30.587988
605,31.68,65.2244,0,0,1,1,26.515577,24.756527,31.057638
606,27.4,116.95559999999999,0,0,0,0,26.2304,41.17654,19.739471
607,29.08,140.25639999999999,0,1,0,1,28.228025,32.842472,34.68304
608,13.14,193.42560000000006,0,0,1,1,49.787216,20.27021,44.415188
609,31.36,76.14439999999999,0,0,1,0,50.753147,34.58801,48.769398
610,32.16,116.72040000000001,0,0,1,1,38.44088,25.268244,33.88469
611,25.48,174.48839999999996,0,0,0,1,32.10548,30.096464,31.366976
612,22.44,186.84168241965975,0,0,0,1,25.012333,27.68987,16.121311
613,27.92,149.29000000000002,1,0,1,0,39.232803,37.015648,25.106419
614,24.58,179.7664,0,0,1,1,20.944534,23.48014,46.35151
615,21.1,182.79359999999997,0,0,1,0,34.625504,56.090164,35.523922
616,35.7,17.9776,1,0,0,1,44.70024,15.066129,19.903355
617,19.56,167.8484,1,1,1,1,28.953154,12.322649,21.664757
618,23.28,149.1524,0,0,0,1,23.879234,32.950214,27.364296
619,17.32,152.73,0,0,1,1,28.589216,47.553986,45.480186
620,25.78,181.66240000000002,0,0,1,0,32.35215,37.45246,38.886593
621,26.68,140.3844,0,1,0,1,32.106754,36.289375,5.5673313
622,29.24,123.6116,0,0,0,0,41.561634,31.327763,1.5112
623,24.34,208.09760000000003,0,0,1,0,39.82205,54.236366,27.027569
624,27.66,110.95039999999999,1,0,1,1,29.669638,48.808372,31.2785
625,22.06,170.79840000000004,0,0,1,0,37.623596,40.523712,6.0294666
626,14.92,178.85,0,0,1,1,16.809269,19.406857,37.774876
627,23.9,191.30466274332275,1,1,1,0,37.25833,35.83614,11.476147
628,21.66,174.59040000000002,0,0,1,1,48.556618,26.62398,33.560722
629,26.58,180.40640000000002,0,0,1,0,41.762882,34.316074,15.917166
630,19.6,147.2836,0,1,0,0,10.804596,21.711212,27.941881
631,31.56,46.16206428248076,0,0,0,1,36.914406,38.06475,28.21069
632,18.38,189.15039999999996,0,0,1,1,16.554733,20.103445,44.131794
633,27.3,161.0416,0,1,1,0,38.59516,36.506935,26.394827
634,16.12,160.25,1,1,1,1,39.812202,29.37283,21.962366
635,10.9,155.1856,0,1,0,1,16.661907,30.540192,40.662056
636,29.74,110.0416,1,0,1,1,51.089046,34.983322,47.145058
637,31.18,53.854399999999984,0,0,0,0,26.73503,30.192232,34.747036
638,28.76,123.43240000000002,0,1,0,1,31.899017,40.21744,19.542782
639,24.1,198.0736,1,0,0,1,41.871273,17.716618,17.687115
640,27.52,155.61,1,0,0,1,31.870426,15.312308,53.48433
641,19.36,179.50440000000003,0,0,1,1,25.062416,43.295982,38.11394
642,26.8,115.28285559762034,0,0,0,0,23.592487,38.26929,19.686987
643,29.66,101.3504,1,0,1,1,19.393572,17.907673,4.8078003
644,34.18,59.534400000000005,0,0,1,1,50.879013,31.522318,45.408012
645,10.8,74.8516,0,0,0,0,8.848642,49.026604,38.577896
646,22.52,156.09,0,0,0,0,26.646086,9.104918,36.020588
647,24.9,112.5056,1,0,0,1,36.967445,13.395052,30.73807
648,8.06,113.22666666666666,0,0,1,1,14.828232,28.080742,23.90698
649,14.64,193.01470588235293,0,0,1,1,50.076157,21.076809,37.448803
650,33.12,43.12999999999999,1,0,1,1,43.097305,35.329376,6.23818
651,26.02,128.52,1,0,1,1,23.08654,40.261856,49.29552
652,24.58,158.2064,0,0,0,1,2.5186024,36.15309,21.523216
653,29.04,111.41960000000003,0,0,1,0,36.60224,24.768593,34.77733
654,30.76,96.15239999999999,0,0,0,1,46.322815,16.24955,24.456343
655,27.98,154.3184,0,0,1,1,30.779346,36.473774,39.657097
656,29.22,118.48,0,0,1,0,50.797356,38.499634,32.011898
657,22.64,164.3956,0,0,0,0,33.636883,32.071526,38.860657
658,29.04,138.17960000000002,1,0,0,1,34.49931,13.694181,28.407812
659,24.84,115.7476,0,0,1,0,35.72405,53.254585,36.21975
660,24.48,132.5263429752066,0,0,0,1,47.202393,29.958965,10.675138
661,33.72,97.53,0,0,0,1,37.702988,26.046371,22.064468
662,27.46,127.4464,0,0,1,0,34.583473,50.530796,33.40969
663,28.5,119.16959999999999,0,0,1,1,45.45249,32.021175,46.044926
664,29.5,139.4896,0,0,0,1,35.08448,32.942074,26.74162
665,5.44,45.9636,0,1,0,1,4.757845,20.166336,38.080387
666,20.06,217.02721088435374,1,0,0,1,24.977434,17.902275,8.821472
667,19.3,183.5216,0,0,1,1,50.359344,22.20686,40.164696
668,26.48,171.2884,0,0,1,1,35.081024,29.586105,45.991306
669,28.26,132.1024,0,0,0,1,33.648132,24.306767,28.157452
670,22.68,147.58440000000002,0,1,0,1,36.884064,17.50166,35.03102
671,27.24,203.39539930555554,0,0,0,1,41.680447,30.27212,15.568615
672,25.82,130.43999999999997,0,0,1,1,43.93391,23.22023,36.73294
673,25.3,140.1616,0,0,1,1,47.762886,43.183975,48.391148
674,25.42,117.96,1,0,0,1,34.70808,10.519182,23.020739
675,26.26,202.18240000000003,0,0,1,1,44.68736,25.304878,50.544685
676,25.26,77.19802469135803,0,0,1,0,5.1172714,34.256763,23.181923
677,11.52,175.41,1,0,0,1,36.774445,9.925896,18.166176
678,28.64,76.91560000000001,0,1,0,1,25.996336,37.453236,31.733786
679,29.7,106.33760000000001,0,0,1,1,36.477127,25.142672,35.437744
680,25.22,207.44,0,0,1,1,27.078415,16.376904,48.175774
681,25.46,199.76639999999995,0,0,0,0,34.041443,50.760303,25.701586
682,23.94,131.5136,1,0,0,0,38.15139,30.989328,4.5408115
683,19.62,163.28000000000003,1,1,1,0,38.947563,9.107443,19.118107
684,18.64,202.15559999999996,1,0,1,1,42.998623,42.49494,30.048338
685,26.3,150.0416,0,0,1,1,33.37115,31.452995,42.144547
686,8.1,123.59360000000002,0,0,1,0,13.756384,27.024593,13.169455
687,23.72,155.99728383884113,0,0,1,1,23.209442,19.097015,33.40614
688,21.22,177.6,0,0,1,0,31.48265,59.668053,31.43115
689,25.46,148.52639999999997,0,0,1,0,28.861834,44.90024,33.211105
690,21.8,174.8116,1,1,1,1,39.51299,16.606064,20.357834
691,24.04,138.17960000000002,0,0,1,1,32.038807,35.88154,40.78537
692,23.68,195.90439999999998,0,0,0,0,20.88015,43.39804,23.976383
693,22.54,200.84959999999998,1,0,0,1,29.878853,18.816357,33.278946
694,21.78,176.06239999999997,1,0,0,1,20.482197,27.398212,33.439568
695,25.9,137.7856,0,0,1,1,43.771965,39.74792,44.866566
696,25.8,153.05159999999998,0,0,0,1,18.298456,18.232737,28.337093
697,16.66,205.7556,0,0,1,1,17.360748,20.410828,42.56806
698,31.3,156.6016,0,1,0,0,37.41715,41.912247,36.196396
699,26.82,156.36,0,0,1,1,40.76671,33.99562,46.58339
700,21.82,201.20000000000005,1,0,0,1,22.1349,45.185883,25.66327
701,23.14,145.34721593481214,0,0,1,0,28.551643,52.561424,36.444843
702,23.36,192.94439999999997,1,0,1,1,37.995102,22.456406,8.897728
703,10.78,142.32514177693758,1,0,1,0,10.983313,43.895424,41.17436
704,35.08,12.136400000000002,0,0,0,0,25.36214,43.198925,13.510448
705,24.54,175.9696,1,0,0,1,30.487846,9.660046,24.519598
706,32.42,46.52,0,0,0,1,28.593,32.469063,23.667385
707,23.34,146.1776,0,0,1,1,22.435823,28.47507,42.60796
708,19.46,176.2864,0,0,1,1,44.530876,32.59331,42.7517
709,26.44,162.72360000000003,1,0,1,1,39.043728,39.875053,50.650646
710,29.86,141.61440000000002,0,0,1,0,41.603626,52.24623,33.716705
711,25.7,191.93760000000003,0,0,0,0,32.044388,43.19075,35.084232
712,19.42,177.04,0,0,0,0,20.002216,44.553967,28.183916
713,25.68,201.82440000000003,0,0,1,1,30.354607,24.24397,32.869446
714,30.24,90.0116,0,0,1,0,40.111465,29.39518,12.840662
715,12.76,223.75239999999997,0,0,1,0,29.725086,19.412182,36.193016
716,30.22,61.959999999999994,0,0,0,0,35.247242,25.797298,12.420694
717,23.46,220.52360000000002,0,0,0,0,45.722267,39.691746,45.66008
718,22.42,218.08,0,0,0,1,35.10428,24.48094,25.424583
719,29.02,64.44,0,0,1,0,41.91516,25.930672,4.61343
720,34.8,48.931599999999996,0,0,1,0,54.808674,38.78045,38.045986
721,19.82,47.13333333333333,0,0,1,1,15.604051,47.07042,45.354336
722,27.72,161.93,0,0,1,0,44.10128,47.46308,30.501894
723,27.66,159.5104,0,0,0,0,23.190233,19.185045,35.775574
724,29.28,131.07240000000002,0,0,0,1,24.83897,25.467678,22.155756
725,14.76,200.71239999999995,0,0,1,0,6.2914867,30.237432,40.241734
726,9.86,183.65439999999998,0,0,1,1,16.539473,40.193493,22.786625
727,30.0,82.37960000000001,0,0,0,0,34.97692,26.334997,11.540461
728,26.86,130.49439999999998,0,0,0,0,30.595564,49.208458,22.00581
729,29.7,94.9776,0,0,0,1,28.534342,36.009686,22.968388
730,30.66,95.39039999999999,0,0,0,1,38.471798,33.385292,5.7764626
731,24.0,170.1796,0,1,1,1,33.768665,17.985115,35.953968
732,22.44,114.65220249835632,1,1,1,1,27.27447,23.084589,20.246641
733,23.32,183.25,0,0,1,0,41.04197,34.686836,18.20965
734,24.62,187.9236,0,1,1,1,44.880604,27.3147,25.919329
735,26.96,146.7764,0,0,0,1,19.784752,15.558298,51.78563
736,3.7,117.5,0,1,0,1,10.365887,29.347485,34.92537
737,29.48,105.4484,1,0,0,0,39.256847,27.239796,10.684713
738,29.7,100.89760000000003,1,0,1,1,12.96063,44.45989,48.93084
739,24.94,202.9110495537088,1,0,0,1,40.387573,15.465628,27.666813
740,16.06,95.85743801652893,0,0,0,0,38.157066,16.841063,10.411657
741,23.76,165.5524,0,0,1,1,43.40776,22.952028,45.894848
742,32.4,42.63560000000001,0,1,1,1,51.390934,35.302727,18.303944
743,27.6,146.6836,1,1,0,1,29.089527,25.92659,38.751793
